Jenis Usaha,Provinsi,Jenis Ikan,Tahun,Volume Produksi,Nilai Produksi
TANGKAP LAUT,SULAWESI TENGAH,UDANG,2016,"331,00",13.311.114
TANGKAP LAUT,SULAWESI TENGAH,UDANG,2017,"91,43",9.143.006
TANGKAP LAUT,SULAWESI TENGAH,UDANG,2018,"12.105,60",157.489.608
TANGKAP LAUT,SULAWESI TENGAH,UDANG,2019,"1.742,71",32.852.148
TANGKAP LAUT,SULAWESI TENGAH,UDANG,2020,"298,15",11.408.450.000
TANGKAP LAUT,SULAWESI TENGGARA,ALU-ALU,2020,"1.438,42",33.580.593.000
TANGKAP LAUT,SULAWESI TENGGARA,AYAM-AYAM,2020,"35,96",405.578.000
TANGKAP LAUT,SULAWESI TENGGARA,BANDENG,2020,"77,21",1.748.990.000
TANGKAP LAUT,SULAWESI TENGGARA,BARONANG,2020,"6.043,28",163.597.625.000
TANGKAP LAUT,SULAWESI TENGGARA,BAWAL,2010,"527,00",9.709.800
TANGKAP LAUT,SULAWESI TENGGARA,BAWAL,2011,"524,00",10.030.804
TANGKAP LAUT,SULAWESI TENGGARA,BAWAL,2012,"277,00",2.636.650
TANGKAP LAUT,SULAWESI TENGGARA,BAWAL,2013,"332,00",4.195.990
TANGKAP LAUT,SULAWESI TENGGARA,BAWAL,2014,"620,00",10.455.226
TANGKAP LAUT,SULAWESI TENGGARA,BAWAL,2015,"592,00",7.802.576
TANGKAP LAUT,SULAWESI TENGGARA,BAWAL,2016,"872,00",9.600.131
TANGKAP LAUT,SULAWESI TENGGARA,BAWAL,2017,"16.192,54",215.658.443
TANGKAP LAUT,SULAWESI TENGGARA,BAWAL,2018,"1.696,65",41.433.097
TANGKAP LAUT,SULAWESI TENGGARA,BAWAL,2019,"2.026,68",66.085.335
TANGKAP LAUT,SULAWESI TENGGARA,BAWAL,2020,"2.610,29",75.644.090.000
TANGKAP LAUT,SULAWESI TENGGARA,BAYEMAN,2020,"325,19",7.510.280.000
TANGKAP LAUT,SULAWESI TENGGARA,BELANAK,2020,"2.499,85",55.663.260.000
TANGKAP LAUT,SULAWESI TENGGARA,BELUT LAUT,2020,"0,58",5.800.000
TANGKAP LAUT,SULAWESI TENGGARA,BIJI NANGKA,2020,"2.854,64",49.953.890.000
TANGKAP LAUT,SULAWESI TENGGARA,BILIH,2020,"15,96",159.550.000
TANGKAP LAUT,SULAWESI TENGGARA,BILIS,2020,"97,15",971.500.000
TANGKAP LAUT,SULAWESI TENGGARA,BUNTAL,2020,"3,18",31.760.000
TANGKAP LAUT,SULAWESI TENGGARA,CAKALANG,2010,"25.314,00",283.907.945
TANGKAP LAUT,SULAWESI TENGGARA,CAKALANG,2011,"24.994,00",286.849.416
TANGKAP LAUT,SULAWESI TENGGARA,CAKALANG,2012,"23.874,00",133.791.566
TANGKAP LAUT,SULAWESI TENGGARA,CAKALANG,2013,"19.445,00",236.103.108
TANGKAP LAUT,SULAWESI TENGGARA,CAKALANG,2014,"26.877,00",403.033.838
TANGKAP LAUT,SULAWESI TENGGARA,CAKALANG,2015,"16.927,00",292.043.533
TANGKAP LAUT,SULAWESI TENGGARA,CAKALANG,2016,"16.926,00",329.352.652
TANGKAP LAUT,SULAWESI TENGGARA,CAKALANG,2017,"23.814,81",433.201.826
TANGKAP LAUT,SULAWESI TENGGARA,CAKALANG,2018,"24.659,62",468.926.551
TANGKAP LAUT,SULAWESI TENGGARA,CAKALANG,2019,"25.500,25",456.955.606
TANGKAP LAUT,SULAWESI TENGGARA,CAKALANG,2020,"23.635,84",451.122.200.000
TANGKAP LAUT,SULAWESI TENGGARA,CUCUT,2010,"2.366,00",25.448.350
TANGKAP LAUT,SULAWESI TENGGARA,CUCUT,2011,"2.367,00",24.944.540
TANGKAP LAUT,SULAWESI TENGGARA,CUCUT,2012,"61,00",951.5
TANGKAP LAUT,SULAWESI TENGGARA,CUCUT,2013,"708,00",9.409.866
TANGKAP LAUT,SULAWESI TENGGARA,CUCUT,2014,"1.731,00",40.620.774
TANGKAP LAUT,SULAWESI TENGGARA,CUCUT,2015,"719,00",22.159.540
TANGKAP LAUT,SULAWESI TENGGARA,CUCUT,2016,"1.117,00",31.994.786
TANGKAP LAUT,SULAWESI TENGGARA,CUCUT,2018,"942,84",24.285.734
TANGKAP LAUT,SULAWESI TENGGARA,CUCUT,2019,"326,31",6.510.950
TANGKAP LAUT,SULAWESI TENGGARA,CUMI-CUMI,2010,"2.980,00",45.084.737
TANGKAP LAUT,SULAWESI TENGGARA,CUMI-CUMI,2011,"2.973,00",44.493.720
TANGKAP LAUT,SULAWESI TENGGARA,CUMI-CUMI,2012,"1.641,00",26.771.249
TANGKAP LAUT,SULAWESI TENGGARA,CUMI-CUMI,2013,"755,00",15.284.036
TANGKAP LAUT,SULAWESI TENGGARA,CUMI-CUMI,2014,"2.061,00",47.469.549
TANGKAP LAUT,SULAWESI TENGGARA,CUMI-CUMI,2015,"4.093,00",93.932.930
TANGKAP LAUT,SULAWESI TENGGARA,CUMI-CUMI,2016,"4.307,00",94.718.888
TANGKAP LAUT,SULAWESI TENGGARA,CUMI-CUMI,2017,"2.443,65",65.892.117
TANGKAP LAUT,SULAWESI TENGGARA,CUMI-CUMI,2018,"4.444,74",132.380.302
TANGKAP LAUT,SULAWESI TENGGARA,CUMI-CUMI,2019,"4.917,19",161.810.725
TANGKAP LAUT,SULAWESI TENGGARA,CUMI-CUMI,2020,"3.639,39",114.479.400.000
TANGKAP LAUT,SULAWESI TENGGARA,DEMERSAL,2020,"607,65",13.694.120.000
TANGKAP LAUT,SULAWESI TENGGARA,EKOR KUNING,2020,"2.717,94",61.447.530.000
TANGKAP LAUT,SULAWESI TENGGARA,GABUS,2015,"0,00",0
TANGKAP LAUT,SULAWESI TENGGARA,GABUS,2016,"0,00",0
TANGKAP LAUT,SULAWESI TENGGARA,GEROT-GEROT,2020,"241,07",4.224.370.000
TANGKAP LAUT,SULAWESI TENGGARA,GURITA,2010,"2.151,00",37.424.929
TANGKAP LAUT,SULAWESI TENGGARA,GURITA,2011,"2.151,00",36.913.462
TANGKAP LAUT,SULAWESI TENGGARA,GURITA,2012,"855,00",7.743.300
TANGKAP LAUT,SULAWESI TENGGARA,GURITA,2013,"723,00",16.930.604
TANGKAP LAUT,SULAWESI TENGGARA,GURITA,2014,"632,00",14.472.028
TANGKAP LAUT,SULAWESI TENGGARA,GURITA,2015,"639,00",19.692.592
TANGKAP LAUT,SULAWESI TENGGARA,GURITA,2016,"660,00",20.462.143
TANGKAP LAUT,SULAWESI TENGGARA,GURITA,2017,"2.443,93",85.537.623
TANGKAP LAUT,SULAWESI TENGGARA,GURITA,2018,"3.163,77",116.510.527
TANGKAP LAUT,SULAWESI TENGGARA,GURITA,2019,"2.347,26",76.951.799
TANGKAP LAUT,SULAWESI TENGGARA,GURITA,2020,"3.270,44",94.706.040.000
TANGKAP LAUT,SULAWESI TENGGARA,HIU,2020,"245,55",4.890.530.000
TANGKAP LAUT,SULAWESI TENGGARA,IKAN LAINNYA,2020,"4.068,90",40.869.340.000
TANGKAP LAUT,SULAWESI TENGGARA,JULUNG-JULUNG,2020,"1.204,63",18.252.314.000
TANGKAP LAUT,SULAWESI TENGGARA,KACI-KACI,2020,"63,78",1.748.670.000
TANGKAP LAUT,SULAWESI TENGGARA,KAKAP,2010,"9.544,00",150.126.668
TANGKAP LAUT,SULAWESI TENGGARA,KAKAP,2011,"10.239,00",156.888.224
TANGKAP LAUT,SULAWESI TENGGARA,KAKAP,2012,"4.424,00",49.903.455
TANGKAP LAUT,SULAWESI TENGGARA,KAKAP,2013,"2.094,00",96.643.403
TANGKAP LAUT,SULAWESI TENGGARA,KAKAP,2014,"2.373,00",127.739.688
TANGKAP LAUT,SULAWESI TENGGARA,KAKAP,2015,"8.112,00",231.003.986
TANGKAP LAUT,SULAWESI TENGGARA,KAKAP,2016,"9.331,00",269.670.597
TANGKAP LAUT,SULAWESI TENGGARA,KAKAP,2017,"11.503,16",281.015.503
TANGKAP LAUT,SULAWESI TENGGARA,KAKAP,2018,"9.633,53",356.806.469
TANGKAP LAUT,SULAWESI TENGGARA,KAKAP,2019,"7.078,76",298.524.729
TANGKAP LAUT,SULAWESI TENGGARA,KAKAP,2020,"9.496,82",380.435.879.000
TANGKAP LAUT,SULAWESI TENGGARA,KAKATUA,2020,"1.999,24",40.167.283.000
TANGKAP LAUT,SULAWESI TENGGARA,KAPAS-KAPAS,2020,"1.008,65",17.687.760.000
TANGKAP LAUT,SULAWESI TENGGARA,KEMBUNG,2020,"16.520,10",451.492.460.000
TANGKAP LAUT,SULAWESI TENGGARA,KEPITING,2020,"1.653,46",59.496.427.000
TANGKAP LAUT,SULAWESI TENGGARA,KERANG,2020,"100,70",1.260.171.000
TANGKAP LAUT,SULAWESI TENGGARA,KERAPU,2010,"3.491,00",63.564.025
TANGKAP LAUT,SULAWESI TENGGARA,KERAPU,2011,"3.497,00",64.254.051
TANGKAP LAUT,SULAWESI TENGGARA,KERAPU,2012,"3.656,00",83.066.557
TANGKAP LAUT,SULAWESI TENGGARA,KERAPU,2013,"2.390,00",58.563.171
TANGKAP LAUT,SULAWESI TENGGARA,KERAPU,2014,"3.906,00",127.505.684
TANGKAP LAUT,SULAWESI TENGGARA,KERAPU,2015,"8.746,00",319.067.758
TANGKAP LAUT,SULAWESI TENGGARA,KERAPU,2016,"12.537,00",485.719.960
TANGKAP LAUT,SULAWESI TENGGARA,KERAPU,2017,"5.885,73",342.366.616
TANGKAP LAUT,SULAWESI TENGGARA,KERAPU,2018,"9.538,16",800.877.821
TANGKAP LAUT,SULAWESI TENGGARA,KERAPU,2019,"8.767,58",506.864.869
TANGKAP LAUT,SULAWESI TENGGARA,KERAPU,2020,"10.612,56",556.014.280.000
TANGKAP LAUT,SULAWESI TENGGARA,KERONG-KERONG,2020,"1.334,64",18.441.430.000
TANGKAP LAUT,SULAWESI TENGGARA,KURISI,2020,"4.927,95",124.554.420.000
TANGKAP LAUT,SULAWESI TENGGARA,KUWE,2010,"9.914,00",132.538.356
TANGKAP LAUT,SULAWESI TENGGARA,KUWE,2011,"9.903,00",130.288.332
TANGKAP LAUT,SULAWESI TENGGARA,KUWE,2012,"5.005,00",47.889.761
TANGKAP LAUT,SULAWESI TENGGARA,KUWE,2013,"6.916,00",98.880.900
TANGKAP LAUT,SULAWESI TENGGARA,KUWE,2014,"4.796,00",100.887.751
TANGKAP LAUT,SULAWESI TENGGARA,KUWE,2015,"7.778,00",185.524.544
TANGKAP LAUT,SULAWESI TENGGARA,KUWE,2016,"9.346,00",222.608.484
TANGKAP LAUT,SULAWESI TENGGARA,KUWE,2017,"17.094,22",393.116.665
TANGKAP LAUT,SULAWESI TENGGARA,KUWE,2018,"7.793,37",207.373.818
TANGKAP LAUT,SULAWESI TENGGARA,KUWE,2019,"11.377,33",388.920.872
TANGKAP LAUT,SULAWESI TENGGARA,KUWE,2020,"14.125,85",534.796.233.000
TANGKAP LAUT,SULAWESI TENGGARA,LAINNYA,2010,"86.495,00",702.347.761
TANGKAP LAUT,SULAWESI TENGGARA,LAINNYA,2011,"88.642,00",699.564.350
TANGKAP LAUT,SULAWESI TENGGARA,LAINNYA,2012,"38.076,00",338.133.877
TANGKAP LAUT,SULAWESI TENGGARA,LAINNYA,2013,"42.476,00",399.270.065
TANGKAP LAUT,SULAWESI TENGGARA,LAINNYA,2014,"40.004,00",527.495.187
TANGKAP LAUT,SULAWESI TENGGARA,LAINNYA,2015,"50.090,00",859.154.395
TANGKAP LAUT,SULAWESI TENGGARA,LAINNYA,2016,"66.775,00",1.243.838.528
TANGKAP LAUT,SULAWESI TENGGARA,LAINNYA,2017,"62.201,58",1.504.683.855
TANGKAP LAUT,SULAWESI TENGGARA,LAINNYA,2018,"76.614,28",1.642.228.011
TANGKAP LAUT,SULAWESI TENGGARA,LAINNYA,2019,"83.859,18",1.873.698.029
TANGKAP LAUT,SULAWESI TENGGARA,LAYANG,2010,"30.217,00",248.642.646
TANGKAP LAUT,SULAWESI TENGGARA,LAYANG,2011,"30.874,00",246.338.375
TANGKAP LAUT,SULAWESI TENGGARA,LAYANG,2012,"15.388,00",100.083.370
TANGKAP LAUT,SULAWESI TENGGARA,LAYANG,2013,"15.687,00",167.278.851
TANGKAP LAUT,SULAWESI TENGGARA,LAYANG,2014,"23.106,00",275.051.810
TANGKAP LAUT,SULAWESI TENGGARA,LAYANG,2015,"14.870,00",176.518.054
TANGKAP LAUT,SULAWESI TENGGARA,LAYANG,2016,"13.753,00",170.335.913
TANGKAP LAUT,SULAWESI TENGGARA,LAYANG,2017,"44.124,98",932.442.080
TANGKAP LAUT,SULAWESI TENGGARA,LAYANG,2018,"28.401,91",384.235.999
TANGKAP LAUT,SULAWESI TENGGARA,LAYANG,2019,"35.799,75",460.242.190
TANGKAP LAUT,SULAWESI TENGGARA,LAYANG,2020,"32.009,40",476.343.893.000
TANGKAP LAUT,SULAWESI TENGGARA,LAYARAN,2020,"643,51",14.384.770.000
TANGKAP LAUT,SULAWESI TENGGARA,LAYUR,2020,"1.533,67",29.632.060.000
TANGKAP LAUT,SULAWESI TENGGARA,LEMADANG,2020,"1.806,53",26.421.010.000
TANGKAP LAUT,SULAWESI TENGGARA,LEMURU,2020,"8.504,42",116.087.320.000
